Job Level,Marital Status,Distance from Home,Monthly Income,Company Tenure,Age,Years at Company,Remote Work,Work-Life Balance,Education Level
1,1,0.11224489795918367,0.3482691334826913,0.6,0.5609756097560976,0.39999999999999997,0,2,1
0,2,0.5918367346938775,0.4046397340463973,0.352,0.39024390243902446,0.0,0,1,0
0,1,0.24489795918367346,0.6353978463539783,0.68,0.17073170731707316,0.22,0,1,1
2,0,0.2551020408163265,0.6156681361566813,0.264,0.14634146341463422,0.16,0,2,2
0,1,0.6836734693877551,0.5000361350003613,0.736,0.8292682926829269,0.58,0,2,0
2,1,0.6836734693877551,0.4985907349859072,0.456,0.5853658536585367,0.6,0,2,3
0,1,0.510204081632653,0.6408180964081809,0.448,0.5853658536585367,0.44,1,1,3
2,2,0.8571428571428571,0.4605767146057671,0.192,0.39024390243902446,0.24000000000000002,1,2,0
1,1,0.030612244897959183,0.21991761219917613,0.46399999999999997,0.9756097560975612,0.16,0,3,0
1,1,0.9489795918367346,0.6343860663438606,0.33599999999999997,0.12195121951219517,0.06,0,0,2
2,1,0.5612244897959183,0.18363807183638073,0.504,0.14634146341463422,0.0,0,0,3
1,1,0.9693877551020408,0.31480812314808115,0.512,0.2926829268292683,0.2,0,2,3
0,1,0.520408163265306,0.5520705355207053,0.368,0.39024390243902446,0.18000000000000002,0,2,2
0,2,0.36734693877551017,0.5801835658018356,0.592,0.9756097560975612,0.88,1,3,0
2,1,0.9489795918367346,0.3943051239430512,0.6,0.9268292682926831,0.0,0,1,2
2,0,0.9693877551020408,0.10305702103057021,0.792,0.902439024390244,0.54,0,1,0
2,1,0.1020408163265306,0.4483630844836308,0.328,0.4146341463414634,0.38,0,0,2
1,1,0.673469387755102,0.6007082460070824,0.384,0.4146341463414634,0.36,0,2,1
0,2,0.5816326530612245,0.20886030208860298,0.176,0.5121951219512195,0.0,0,2,0
2,1,0.5510204081632653,0.3694442436944424,0.928,0.853658536585366,0.84,0,1,3
2,2,0.6632653061224489,0.3833200838332008,0.712,0.5609756097560976,0.3,0,3,3
2,1,0.6836734693877551,0.2670376526703765,0.792,0.8292682926829269,0.8,0,2,3
1,1,0.7551020408163265,0.31538628315386286,0.46399999999999997,0.07317073170731708,0.2,0,2,3
1,2,0.2959183673469387,0.1340608513406085,0.264,0.14634146341463422,0.039999999999999994,1,2,3
0,0,0.5408163265306122,0.22237479222374792,0.376,0.07317073170731708,0.06,0,3,4
0,0,0.673469387755102,0.526125605261256,0.576,0.3170731707317073,0.26,0,1,2
0,1,0.44897959183673464,0.5107320951073209,0.4,0.26829268292682934,0.18000000000000002,1,0,1
0,0,0.693877551020408,0.3498590734985907,0.22399999999999998,0.5121951219512195,0.12000000000000001,0,1,3
1,2,0.020408163265306124,0.28496061284960605,0.688,0.3170731707317073,0.36,0,2,1
1,1,0.6632653061224489,0.5229457252294571,0.552,0.8292682926829269,0.72,0,2,0
0,1,0.6224489795918366,0.5066849750668497,0.46399999999999997,0.07317073170731708,0.039999999999999994,0,2,3
1,1,0.2346938775510204,0.33099660330996605,0.312,0.43902439024390244,0.5,0,2,0
0,2,0.2857142857142857,0.3550625135506251,0.376,0.2439024390243903,0.38,0,0,0
2,2,0.12244897959183672,0.5804003758040037,0.328,0.1951219512195122,0.24000000000000002,1,1,3
1,1,0.846938775510204,0.5004697550046975,0.592,0.26829268292682934,0.26,0,2,2
1,1,0.5714285714285714,0.16535376165353763,0.672,0.34146341463414637,0.38,0,1,0
1,2,0.9489795918367346,0.5962997759629977,0.656,0.3658536585365854,0.38,0,1,1
0,2,0.22448979591836732,0.7449591674495916,0.312,0.34146341463414637,0.14,0,0,2
0,1,0.030612244897959183,0.5112379851123798,0.072,0.09756097560975613,0.12000000000000001,0,2,0
2,2,0.04081632653061224,0.6340969863409698,0.8,0.7560975609756098,0.62,0,1,1
0,1,0.11224489795918367,0.49049649490496483,0.44,0.6341463414634148,0.7,0,1,4
0,2,0.3061224489795918,0.4133121341331213,0.46399999999999997,0.43902439024390244,0.44,0,2,3
0,2,0.9285714285714285,0.16622100166221002,0.44,0.4146341463414634,0.02,0,2,3
2,2,0.08163265306122448,0.28272024282720243,0.712,0.7804878048780488,0.8,0,1,1
1,2,0.510204081632653,0.39307653393076536,0.2,0.9512195121951221,0.0,0,1,1
0,2,0.37755102040816324,0.35072631350726313,0.552,0.34146341463414637,0.26,0,2,3
0,2,0.21428571428571425,0.24311628243116282,0.296,0.902439024390244,0.6,0,1,3
1,1,0.37755102040816324,0.49490496494904956,0.344,0.4634146341463415,0.45999999999999996,1,0,0
1,0,0.9897959183673468,0.8016911180169111,0.072,0.21951219512195125,0.06,0,2,3
1,1,0.37755102040816324,0.4103490641034906,0.528,0.09756097560975613,0.24000000000000002,0,0,3
0,1,0.7142857142857142,0.49844619498446185,0.616,0.34146341463414637,0.06,0,1,2
0,1,0.7653061224489796,0.21507552215075518,0.6,0.853658536585366,0.48,0,1,2
1,2,0.09183673469387754,0.8326226783262267,0.848,0.9512195121951221,0.9,0,1,3
0,1,0.43877551020408156,0.393148803931488,0.304,0.7317073170731709,0.12000000000000001,0,2,1
0,1,0.08163265306122448,0.7251571872515717,0.472,0.17073170731707316,0.08,0,1,0
1,1,0.21428571428571425,0.21348558213485583,0.176,0.7317073170731709,0.02,0,2,1
1,1,0.3061224489795918,0.5749078557490784,0.24,0.9756097560975612,0.3,0,3,2
1,1,0.9897959183673468,0.48124593481245925,0.432,0.07317073170731708,0.2,0,2,3
2,1,0.520408163265306,0.28575558285755576,0.288,0.9756097560975612,0.33999999999999997,0,2,1
1,0,0.846938775510204,0.5244633952446339,0.88,0.878048780487805,0.9,0,2,3
0,1,0.05102040816326531,0.34270434342704337,0.592,0.21951219512195125,0.039999999999999994,1,3,1
0,1,0.8979591836734693,0.6732673267326732,0.44,0.9512195121951221,0.86,0,0,1
1,0,0.9081632653061223,0.38693358386933585,0.20800000000000002,0.8292682926829269,0.48,0,2,3
2,2,0.4693877551020408,0.48298041482980403,0.024,0.17073170731707316,0.0,1,1,0
0,1,0.38775510204081626,0.5714388957143889,0.344,0.5121951219512195,0.18000000000000002,1,2,1
1,1,0.04081632653061224,0.3401748934017489,0.432,0.0,0.18000000000000002,0,2,4
2,2,0.4591836734693877,0.45060345450603445,0.624,0.5853658536585367,0.44,0,3,2
0,1,0.693877551020408,0.3257208932572089,0.376,0.48780487804878053,0.36,0,1,1
1,1,0.11224489795918367,0.5898677458986774,0.44,0.7804878048780488,0.09999999999999999,1,2,1
0,1,0.22448979591836732,0.26197875261978754,0.384,0.8292682926829269,0.039999999999999994,0,2,4
0,1,0.32653061224489793,0.09481824094818239,0.616,0.04878048780487804,0.06,0,2,0
0,0,0.7346938775510203,0.45732456457324555,0.21600000000000003,0.1951219512195122,0.18000000000000002,0,2,2
1,0,0.9795918367346937,0.6211606562116064,0.08,0.3170731707317073,0.08,0,2,4
1,0,0.12244897959183672,0.5007588350075883,0.312,0.8048780487804879,0.44,0,2,2
1,1,0.38775510204081626,0.4839199248391992,0.112,0.26829268292682934,0.27999999999999997,0,2,1
0,1,0.21428571428571425,0.2111729421117294,0.176,0.8048780487804879,0.08,1,1,0
1,2,0.7551020408163265,0.70557201705572,0.512,0.878048780487805,0.22,0,1,2
1,1,0.9591836734693877,0.521066705210667,0.616,0.3658536585365854,0.2,0,1,1
2,1,0.5816326530612245,0.26024427260244265,0.672,0.5853658536585367,0.2,1,2,1
0,1,0.6836734693877551,0.7011635470116354,0.328,0.17073170731707316,0.06,0,2,0
0,0,0.7040816326530611,0.4336922743369227,0.376,0.9512195121951221,0.39999999999999997,0,2,3
1,0,0.36734693877551017,0.1697622316976223,0.20800000000000002,0.34146341463414637,0.08,0,2,1
0,1,0.7551020408163265,0.6877213268772132,0.608,0.34146341463414637,0.08,0,3,0
2,1,0.9489795918367346,0.2744091927440919,0.304,0.12195121951219517,0.08,0,1,1
0,1,0.336734693877551,0.5490351954903518,0.544,0.6829268292682928,0.08,0,1,2
2,2,0.5306122448979591,0.218255402182554,0.576,0.04878048780487804,0.08,0,1,0
1,2,0.9693877551020408,0.5903736359037363,0.536,0.6585365853658538,0.66,0,1,3
1,2,0.336734693877551,0.3773939437739394,0.264,0.04878048780487804,0.06,0,1,1
2,2,0.4183673469387755,0.46541880465418795,0.504,0.7073170731707319,0.64,0,0,1
2,2,0.2040816326530612,0.5619715256197152,0.27999999999999997,0.39024390243902446,0.36,0,1,0
0,1,0.9897959183673468,0.27939582279395825,0.2,0.4146341463414634,0.3,0,2,0
0,1,0.7040816326530611,0.6413239864132397,0.192,0.39024390243902446,0.22,0,2,2
1,2,0.0,0.31596444315964445,0.16799999999999998,0.6097560975609757,0.18000000000000002,1,1,3
1,1,0.21428571428571425,0.43087374430873737,0.704,0.3170731707317073,0.3,0,3,3
2,1,0.1020408163265306,0.3704560237045602,0.376,0.6341463414634148,0.6,0,2,3
0,1,0.6326530612244897,0.7156175471561754,0.432,0.48780487804878053,0.27999999999999997,0,2,2
1,2,0.43877551020408156,0.6476837464768374,0.264,0.5853658536585367,0.6,1,2,1
0,2,0.020408163265306124,0.3862108838621088,0.184,0.6341463414634148,0.42,0,3,1
1,2,0.5306122448979591,0.5738960757389607,0.672,0.5853658536585367,0.12000000000000001,0,1,4
2,1,0.7346938775510203,0.3885957938859579,0.68,0.853658536585366,0.24000000000000002,0,2,3
2,1,0.19387755102040813,0.6218833562188335,0.68,0.43902439024390244,0.27999999999999997,0,0,2
0,2,0.9183673469387754,0.4305123943051239,0.608,0.8048780487804879,0.64,0,2,4
0,1,0.510204081632653,0.4850762448507624,0.568,0.2926829268292683,0.22,0,0,1
1,1,0.4693877551020408,0.5953602659536026,0.23199999999999998,0.4634146341463415,0.42,0,1,0
2,1,0.37755102040816324,0.39994218399942183,0.192,0.17073170731707316,0.27999999999999997,1,2,0
0,1,0.6020408163265305,0.3530389535303895,0.488,0.5853658536585367,0.64,0,0,1
0,1,0.08163265306122448,0.6422634964226349,0.584,0.43902439024390244,0.52,0,1,0
1,1,0.346938775510204,0.1188118811881188,0.52,0.5609756097560976,0.44,0,2,0
0,0,0.2959183673469387,0.47112813471128123,0.33599999999999997,0.12195121951219517,0.12000000000000001,0,2,3
1,1,0.19387755102040813,0.695237406952374,0.648,0.09756097560975613,0.14,0,2,3
1,2,0.16326530612244897,0.2771554527715545,0.36,0.4146341463414634,0.3,0,2,0
1,0,0.836734693877551,0.37038375370383747,0.184,0.902439024390244,0.42,1,0,1
2,2,0.4693877551020408,0.7078846570788465,0.104,0.21951219512195125,0.02,1,3,1
1,1,0.6632653061224489,0.3377899833778998,0.472,0.5609756097560976,0.12000000000000001,0,0,0
2,0,0.4591836734693877,0.463973404639734,0.424,0.2926829268292683,0.27999999999999997,0,0,2
0,0,0.4183673469387755,0.5108043651080436,0.176,0.26829268292682934,0.3,1,0,0
0,2,0.26530612244897955,0.5045891450458914,0.76,0.7560975609756098,0.33999999999999997,0,3,3
2,1,0.6224489795918366,0.2506323625063236,0.44,1.0,0.92,0,1,2
0,2,0.47959183673469385,0.42747705427477045,0.576,0.8048780487804879,0.06,0,2,1
0,1,0.520408163265306,0.32926212329262117,0.688,0.43902439024390244,0.18000000000000002,0,2,1
0,2,0.2346938775510204,0.3567969935679699,0.4,0.6585365853658538,0.14,0,1,4
0,1,0.520408163265306,0.32687721326877206,0.56,0.8292682926829269,0.64,1,3,3
1,1,0.6122448979591836,0.5298836452988364,0.21600000000000003,0.5121951219512195,0.26,0,2,1
2,1,0.2959183673469387,0.4815350148153501,0.888,0.853658536585366,0.76,0,2,3
0,1,0.7755102040816326,0.764110717641107,0.376,0.8292682926829269,0.039999999999999994,0,2,1
2,0,0.336734693877551,0.5146346751463466,0.328,0.7317073170731709,0.64,0,0,1
0,2,0.42857142857142855,0.22750596227505962,0.8,0.6829268292682928,0.62,0,1,2
1,2,0.37755102040816324,0.695960106959601,0.104,0.5609756097560976,0.06,1,2,3
2,1,0.8673469387755102,0.6702319867023198,0.21600000000000003,0.5853658536585367,0.48,0,0,0
1,2,0.8775510204081631,0.41381802413818014,0.344,0.5121951219512195,0.6,1,2,2
0,1,0.31632653061224486,0.38772855387728555,0.16799999999999998,0.7073170731707319,0.0,0,1,0
2,2,0.8877551020408162,0.2684107826841078,0.584,0.4634146341463415,0.38,1,2,1
1,1,0.22448979591836732,0.39560598395605984,0.032,0.14634146341463422,0.039999999999999994,1,1,0
0,2,0.3571428571428571,0.5994073859940737,0.544,0.4146341463414634,0.36,0,0,1
0,0,0.346938775510204,0.4783551347835513,0.296,0.43902439024390244,0.32,1,2,3
0,1,0.510204081632653,0.3497145334971453,0.14400000000000002,0.26829268292682934,0.0,0,2,2
0,1,0.8775510204081631,0.1872515718725157,0.48,0.6829268292682928,0.039999999999999994,0,1,2
0,0,0.061224489795918366,0.5842306858423068,0.544,0.6341463414634148,0.02,0,1,1
2,0,0.4693877551020408,0.18342126183421262,0.408,0.024390243902439046,0.16,1,2,3
0,1,0.173469387755102,0.5496133554961334,0.376,0.2439024390243903,0.039999999999999994,0,3,2
1,0,0.8061224489795917,0.5139842451398424,0.512,0.6829268292682928,0.7,0,2,0
0,2,0.7551020408163265,0.8123870781238707,0.472,0.4634146341463415,0.12000000000000001,0,3,1
2,1,0.7346938775510203,0.6864204668642045,0.256,0.024390243902439046,0.02,0,3,3
2,1,0.7142857142857142,0.5007588350075883,0.392,0.878048780487805,0.44,0,1,1
1,2,0.693877551020408,0.2351665823516658,0.536,0.3658536585365854,0.039999999999999994,1,2,3
2,2,0.4591836734693877,0.5082026450820264,0.6,0.8048780487804879,0.14,0,0,3
0,1,0.7142857142857142,0.7286261472862614,0.6,0.39024390243902446,0.3,0,1,1
0,2,0.7244897959183673,0.3218183132181831,0.576,0.878048780487805,0.02,0,1,0
1,1,0.8877551020408162,0.46245573462455725,0.472,0.12195121951219517,0.02,1,2,1
0,1,0.9795918367346937,0.571655705716557,0.456,0.5121951219512195,0.3,0,3,1
1,2,0.42857142857142855,0.5954325359543253,0.592,0.6097560975609757,0.42,0,0,0
0,0,0.8673469387755102,0.2426826624268266,0.392,0.6097560975609757,0.16,0,0,4
1,2,0.18367346938775508,0.5515646455156464,0.192,0.7073170731707319,0.36,0,2,1
0,2,0.336734693877551,0.49620582496205823,0.552,0.853658536585366,0.52,0,1,1
1,1,0.16326530612244897,0.5746187757461877,0.384,0.07317073170731708,0.16,0,0,4
0,1,0.2040816326530612,0.43296957432969563,0.448,0.6585365853658538,0.48,0,2,3
0,2,0.030612244897959183,0.3524607935246079,0.648,0.878048780487805,0.78,1,1,0
0,1,0.8163265306122448,0.6227505962275058,0.23199999999999998,0.5121951219512195,0.16,1,0,1
2,2,0.5,0.47553660475536597,0.48,0.6829268292682928,0.27999999999999997,1,0,4
0,1,0.3061224489795918,0.36640890366408896,0.64,0.6341463414634148,0.45999999999999996,0,2,2
2,2,0.14285714285714282,0.5710052757100527,0.44,1.0,0.76,0,2,3
0,2,0.3571428571428571,0.41996097419960965,0.784,1.0,0.7,0,1,0
0,1,0.5510204081632653,0.2112452121124521,0.616,0.1951219512195122,0.16,0,2,2
0,2,0.18367346938775508,0.6232564862325648,0.104,0.4634146341463415,0.18000000000000002,0,0,3
0,2,0.7653061224489796,0.7827563778275637,0.688,0.3658536585365854,0.44,0,3,0
2,0,0.4693877551020408,0.5401459854014597,0.136,0.0,0.09999999999999999,0,2,1
0,1,0.9795918367346937,0.6095251860952517,0.264,0.853658536585366,0.33999999999999997,0,1,2
0,2,0.6428571428571428,0.6437088964370888,0.584,0.878048780487805,0.27999999999999997,0,1,1
0,2,0.5918367346938775,0.4626002746260027,0.728,0.7073170731707319,0.39999999999999997,0,2,0
0,2,0.18367346938775508,0.3884512538845125,0.27999999999999997,0.6829268292682928,0.62,0,2,0
0,1,0.32653061224489793,0.5053118450531183,0.33599999999999997,0.7073170731707319,0.39999999999999997,0,2,4
0,1,0.48979591836734687,0.20943846209438463,0.176,0.21951219512195125,0.0,1,2,1
1,1,0.520408163265306,0.4592035845920358,0.296,0.8048780487804879,0.06,0,1,0
0,1,0.520408163265306,0.24174315241743152,0.368,0.7804878048780488,0.5599999999999999,0,1,0
2,1,0.19387755102040813,0.25135506251355055,0.384,0.9268292682926831,0.18000000000000002,0,2,0
0,2,0.693877551020408,0.46086579460865784,0.56,0.2439024390243903,0.36,0,0,3
0,2,0.8163265306122448,0.4446050444460504,0.016,0.5121951219512195,0.0,0,2,1
0,1,0.7448979591836734,0.2152923321529233,0.176,0.7073170731707319,0.08,0,2,4
1,1,0.673469387755102,0.27187974271879745,0.15200000000000002,0.5365853658536586,0.27999999999999997,0,1,1
1,1,0.7142857142857142,0.4848594348485943,0.288,0.6341463414634148,0.3,0,1,1
2,0,0.13265306122448978,0.7920069379200693,0.272,0.48780487804878053,0.45999999999999996,1,0,2
1,2,0.7346938775510203,0.699573606995736,0.792,0.878048780487805,0.6,0,2,1
0,1,0.4081632653061224,0.40608513406085134,0.296,0.48780487804878053,0.36,0,1,2
0,2,0.42857142857142855,0.5478788754787887,0.632,0.902439024390244,0.22,0,1,3
1,2,0.4591836734693877,0.46108260461082595,0.2,0.9756097560975612,0.39999999999999997,0,1,3
2,1,0.7346938775510203,0.5892895858928958,0.616,0.5121951219512195,0.3,0,1,1
2,1,0.4183673469387755,0.4771988147719881,0.352,0.9512195121951221,0.82,1,1,0
1,1,0.5408163265306122,0.255835802558358,0.36,0.14634146341463422,0.08,0,0,1
1,1,0.7244897959183673,0.2971019729710197,0.56,0.6341463414634148,0.5599999999999999,0,2,1
1,1,0.7959183673469387,0.16506468165064678,0.432,0.1951219512195122,0.24000000000000002,0,0,0
0,2,0.6326530612244897,0.3706728337067283,0.376,0.4634146341463415,0.36,0,0,3
2,0,0.1530612244897959,0.44012430440124295,0.632,0.024390243902439046,0.02,0,2,0
1,2,0.16326530612244897,0.31697622316976215,0.688,0.34146341463414637,0.42,1,0,2
2,1,0.14285714285714282,0.5175977451759773,0.376,0.6097560975609757,0.08,0,2,2
1,0,0.1020408163265306,0.5303895353038953,0.504,0.9268292682926831,0.42,0,3,2
2,2,0.7959183673469387,0.386644503866445,0.352,0.48780487804878053,0.09999999999999999,0,1,0
0,1,0.5918367346938775,0.40709691407096915,0.712,0.17073170731707316,0.24000000000000002,0,1,0
0,1,0.336734693877551,0.2593770325937703,0.736,0.39024390243902446,0.5,0,2,1
0,2,0.020408163265306124,0.5751246657512465,0.15999999999999998,0.024390243902439046,0.16,0,2,3
1,0,0.2959183673469387,0.6028040760280406,0.592,0.21951219512195125,0.18000000000000002,0,2,0
1,1,0.18367346938775508,0.6179807761798077,0.624,0.8048780487804879,0.039999999999999994,0,2,1
0,1,0.7755102040816326,0.3153140131531401,0.048,0.0,0.12000000000000001,0,0,0
0,2,0.31632653061224486,0.36713160367131603,0.15200000000000002,0.6341463414634148,0.08,0,1,0
1,1,0.2346938775510204,0.21753270217532703,0.584,0.9268292682926831,0.39999999999999997,0,2,2
1,2,0.693877551020408,0.6613427766134277,0.656,0.902439024390244,0.44,0,2,1
2,2,0.020408163265306124,0.5818457758184576,0.512,0.5365853658536586,0.14,0,0,1
1,1,0.7653061224489796,0.1821926718219267,0.704,0.2926829268292683,0.42,1,2,0
0,2,0.07142857142857142,0.4232131242321312,0.48,0.2439024390243903,0.16,1,2,1
2,2,0.14285714285714282,0.6117655561176555,0.272,0.6829268292682928,0.039999999999999994,1,1,0
0,1,0.07142857142857142,0.4665028546650285,0.44,0.2926829268292683,0.26,0,2,1
0,1,0.5612244897959183,0.1415769314157693,0.76,0.7073170731707319,0.76,0,1,4
1,1,0.16326530612244897,0.5030714750307147,0.016,0.39024390243902446,0.02,1,1,2
1,2,0.5306122448979591,0.38274192382741923,0.592,0.853658536585366,0.08,1,2,0
0,1,0.42857142857142855,0.11028402110284019,0.21600000000000003,0.48780487804878053,0.3,1,1,0
2,1,0.04081632653061224,0.4884006648840066,0.712,0.5609756097560976,0.33999999999999997,1,1,2
1,2,0.061224489795918366,0.5045891450458914,0.504,0.7317073170731709,0.44,1,3,1
0,1,0.9999999999999999,0.47510298475102974,0.712,0.5121951219512195,0.44,0,1,1
0,1,0.21428571428571425,0.7678687576786875,0.608,0.48780487804878053,0.27999999999999997,1,1,2
0,2,0.42857142857142855,0.5556117655561176,0.248,0.024390243902439046,0.08,0,2,3
0,2,0.6632653061224489,0.6575847365758473,0.16799999999999998,0.2439024390243903,0.2,1,0,3
1,0,0.520408163265306,0.35217171352171706,0.456,0.7317073170731709,0.33999999999999997,1,2,0
1,1,0.7755102040816326,0.4236467442364674,0.296,0.2439024390243903,0.33999999999999997,0,3,3
0,0,0.0,0.49345956493459553,0.456,0.2439024390243903,0.039999999999999994,0,0,0
0,1,0.4693877551020408,0.020018790200187903,0.496,0.5365853658536586,0.5599999999999999,0,1,3
1,1,0.04081632653061224,0.49273686492736857,0.384,0.9512195121951221,0.3,0,2,0
0,1,0.18367346938775508,0.5394232853942328,0.592,0.7560975609756098,0.32,0,2,3
0,2,0.36734693877551017,0.32463684324636843,0.664,0.9268292682926831,0.26,0,0,2
0,1,0.14285714285714282,0.17178579171785788,0.16799999999999998,0.48780487804878053,0.36,1,2,1
2,1,0.38775510204081626,0.3917756739177567,0.712,0.12195121951219517,0.22,0,0,1
2,1,0.2959183673469387,0.4384620943846209,0.424,0.6341463414634148,0.54,0,1,1
0,0,0.9081632653061223,0.4766206547662065,0.096,0.09756097560975613,0.16,0,0,2
2,1,0.2040816326530612,0.4088313940883139,0.112,0.4146341463414634,0.18000000000000002,0,1,1
1,1,0.9183673469387754,0.5254751752547516,0.064,0.04878048780487804,0.039999999999999994,0,1,2
1,2,0.8877551020408162,0.18363807183638073,0.416,0.7317073170731709,0.42,1,0,0
2,1,0.8163265306122448,0.3579533135795331,0.528,0.9756097560975612,0.2,0,0,2
1,1,0.5918367346938775,0.3211678832116788,0.768,0.2926829268292683,0.42,0,1,0
0,1,0.22448979591836732,0.2348052323480523,0.288,0.6585365853658538,0.18000000000000002,0,1,1
2,2,0.31632653061224486,0.4967839849678398,0.48,0.09756097560975613,0.0,0,2,3
1,2,0.39795918367346933,0.2739755727397557,0.15999999999999998,0.1951219512195122,0.3,0,1,2
1,2,0.5408163265306122,0.42682662426826623,0.344,0.853658536585366,0.44,0,2,2
1,2,0.01020408163265306,0.34617330346173303,0.8160000000000001,0.39024390243902446,0.48,0,2,1
0,1,0.7244897959183673,0.37630989376309887,0.592,0.12195121951219517,0.2,0,2,0
0,1,0.11224489795918367,0.28315386283153865,0.408,0.5121951219512195,0.52,0,2,0
0,2,0.8979591836734693,0.5768591457685914,0.36,0.6829268292682928,0.12000000000000001,0,1,1
0,1,0.8775510204081631,0.5100816651008165,0.488,0.12195121951219517,0.09999999999999999,1,2,0
0,1,0.16326530612244897,0.45674640456746396,0.488,0.8048780487804879,0.3,0,2,1
0,1,0.6428571428571428,0.6228951362289513,0.22399999999999998,0.12195121951219517,0.24000000000000002,0,2,3
0,2,0.2857142857142857,0.7090409770904097,0.288,0.8048780487804879,0.64,0,1,3
2,1,0.01020408163265306,0.6924188769241887,0.832,0.9268292682926831,0.6,0,3,1
1,1,0.07142857142857142,0.45992628459926277,0.624,0.7560975609756098,0.48,0,2,3
1,1,0.4183673469387755,0.5676085856760857,0.688,0.3170731707317073,0.39999999999999997,0,0,4
1,2,0.7857142857142856,0.1896364818963648,0.184,0.26829268292682934,0.14,0,1,3
1,1,0.11224489795918367,0.2477415624774156,0.736,0.7804878048780488,0.32,1,1,0
2,1,0.6326530612244897,0.3213846932138469,0.2,0.5365853658536586,0.45999999999999996,0,3,2
1,2,0.38775510204081626,0.4050733540507335,0.352,1.0,0.08,1,0,0
2,1,0.4081632653061224,0.4626002746260027,0.27999999999999997,0.9268292682926831,0.5,0,3,1
0,2,0.14285714285714282,0.32405868324058684,0.672,0.8048780487804879,0.39999999999999997,1,0,1
2,0,0.9489795918367346,0.5636337356363372,0.376,0.39024390243902446,0.32,0,0,1
2,1,0.3061224489795918,0.33395967333959675,0.696,0.8048780487804879,0.48,0,0,3
1,2,0.2755102040816326,0.44128062441280613,0.688,0.07317073170731708,0.22,1,0,2
1,1,0.7857142857142856,0.3166871431668714,0.808,0.878048780487805,0.88,1,1,1
0,0,0.7653061224489796,0.2825034328250343,0.256,0.07317073170731708,0.039999999999999994,0,1,3
2,0,0.4183673469387755,0.302811303028113,0.32,0.6829268292682928,0.12000000000000001,0,0,4
0,0,0.673469387755102,0.49649490496494897,0.288,0.26829268292682934,0.0,0,1,3
2,2,0.48979591836734687,0.4929536749295367,0.688,0.7804878048780488,0.6,1,0,1
0,2,0.030612244897959183,0.4309460143094601,0.24,0.9268292682926831,0.06,0,2,3
1,0,0.6020408163265305,0.5806894558068945,0.104,0.48780487804878053,0.22,0,2,3
1,1,0.6632653061224489,0.5097203150972031,0.368,0.39024390243902446,0.14,0,2,1
1,2,0.01020408163265306,0.5147069451470694,0.128,0.39024390243902446,0.039999999999999994,0,0,0
0,1,0.44897959183673464,0.6422634964226349,0.72,0.21951219512195125,0.36,0,3,4
0,2,0.5612244897959183,0.503721905037219,0.672,0.853658536585366,0.2,0,3,2
1,2,0.44897959183673464,0.2256992122569921,0.248,0.8292682926829269,0.36,0,2,1
2,2,0.5510204081632653,0.37667124376671246,0.52,0.48780487804878053,0.039999999999999994,0,3,0
2,2,0.21428571428571425,0.62874900628749,0.36,0.39024390243902446,0.02,1,0,4
2,1,0.1530612244897959,0.47235672472356716,0.704,0.9756097560975612,0.88,0,2,0
0,0,0.7959183673469387,0.2957288429572884,0.176,0.5853658536585367,0.08,1,1,1
0,2,0.0,0.2895858928958589,0.04,0.9268292682926831,0.039999999999999994,0,2,0
1,0,0.2346938775510204,0.49049649490496483,0.448,0.48780487804878053,0.42,1,0,2
1,2,0.2551020408163265,0.47409120474091193,0.776,0.6829268292682928,0.38,0,2,1
1,1,0.16326530612244897,0.4279829442798294,0.136,0.6097560975609757,0.3,0,0,3
0,1,0.6428571428571428,0.35766423357664234,0.976,0.9268292682926831,0.92,0,1,3
1,2,0.510204081632653,0.38144106381441056,0.616,0.21951219512195125,0.27999999999999997,0,0,2
0,0,0.36734693877551017,0.2314085423140854,0.072,0.34146341463414637,0.0,0,0,0
0,1,0.7755102040816326,0.3267326732673267,0.368,0.5609756097560976,0.64,0,2,0
1,2,0.5,0.2581484425814844,0.664,0.4146341463414634,0.5,0,3,0
1,0,0.31632653061224486,0.5495410854954108,0.632,0.7073170731707319,0.68,0,1,2
0,1,0.173469387755102,0.462022114620221,0.544,0.5853658536585367,0.45999999999999996,0,1,0
2,1,0.5306122448979591,0.3666979836669798,0.288,0.39024390243902446,0.0,1,1,1
1,2,0.43877551020408156,0.45074799450747993,0.192,0.3658536585365854,0.38,0,0,3
1,1,0.5510204081632653,0.5559008455590084,0.15999999999999998,0.7560975609756098,0.39999999999999997,0,2,0
2,1,0.061224489795918366,0.5223675652236756,0.016,0.04878048780487804,0.039999999999999994,0,1,1
1,0,0.2959183673469387,0.3231914432319144,0.624,0.8292682926829269,0.82,0,1,1
1,2,0.1020408163265306,0.5536604755366047,0.14400000000000002,0.26829268292682934,0.18000000000000002,0,0,0
2,1,0.9489795918367346,0.23690106236901062,0.304,0.2439024390243903,0.32,0,1,2
1,1,0.6122448979591836,0.536243405362434,0.488,0.17073170731707316,0.039999999999999994,0,3,0
1,1,0.9183673469387754,0.7721326877213268,0.424,0.7317073170731709,0.7,0,2,2
0,2,0.7142857142857142,0.3526053335260533,0.352,0.6829268292682928,0.32,0,2,1
0,0,0.7448979591836734,0.4680927946809279,0.136,0.14634146341463422,0.12000000000000001,0,0,3
2,1,0.030612244897959183,0.41302305413023044,0.568,0.09756097560975613,0.09999999999999999,0,2,3
